movie_id,cast_name,cast_id,order
11034,Edward Herrmann,52995,9
11034,Elliott Sullivan,115329,10
11034,Arthur Hughes,1414386,11
11034,John Franchi,928638,12
22584,Humphrey Bogart,4110,0
22584,Walter Brennan,4302,1
22584,Lauren Bacall,7570,2
22584,Dolores Moran,95965,3
22584,Hoagy Carmichael,11439,4
22584,Sheldon Leonard,41750,5
22584,Marcel Dalio,4121,6
22584,Walter Sande,94293,7
22584,Dan Seymour,85943,8
22584,Eugene Borden,120545,9
22584,Lance Fuller,12354,10
22584,Maurice Marsac,122008,11
22584,Ron Randell,115308,12
22584,Walter Szurovy,99323,13
22584,Aldo Nadi,99324,14
22584,Jack Chefe,120217,15
22584,Adrienne D'Ambricourt,120778,16
22584,Jean De Briac,588565,17
22584,Marcel De La Brosse,1119591,18
22584,Elzie Emanuel,103105,19
22584,Harold Garrison,1044677,20
22584,Fred Farrell,121331,21
22584,Suzette Harbin,990575,22
22584,Sir Lancelot,97043,23
22584,Paul Marion,139221,24
22584,Louis Mercier,120700,25
22584,George Suzanne,1472994,26
22584,Crane Whitley,117770,27
22584,Chef Milani,86830,28
22584,Pedro Regas,131545,29
22584,Patricia Shay,120269,30
22584,Emmett Smith,119986,31
22584,George Sorel,120703,32
22584,Marguerita Sylva,86831,33
22584,Pat West,30243,34
14239,Kim Basinger,326,0
14239,Gabriel Byrne,5168,1
14239,Brad Pitt,287,2
14239,Michele Abrams,77012,3
14239,Deirdre O'Connell,77013,4
14239,Janni Brenn,77014,5
14239,William Frankfather,77015,6
14239,Greg Collins,58950,7
14239,Maurice LaMarche,34521,8
14239,Michael David Lally,77017,10
14239,Carrie Hamilton,77018,11
14239,Stephen Worth,77019,12
14239,Murray Podwal,77020,13
14239,Jenine Jennings,77021,14
14239,Joey Camen,45603,15
405,Anthony Quinn,5401,0
405,Giulietta Masina,5402,1
405,Richard Basehart,5403,2
405,Aldo Silvani,5404,3
405,Marcella Rovere,5405,4
405,Lidia Venturini,5406,5
405,Gustavo Giorgi,5407,6
405,Yami Kamadeva,5408,7
405,Mario Passante,5409,8
405,Anna Primula,5410,9
405,Pietro Ceccarelli,240913,10
405,Goffredo Unger,100956,11
405,Nazzareno Zamperla,72662,12
9696,Tadanobu Asano,13275,0
9696,Nao Omori,58604,1
9696,Shinya Tsukamoto,58608,2
9696,Paulyn Sun,12470,3
9696,Susumu Terajima,4990,4
9696,Shun Sugata,9193,5
9696,Toru Tezuka,58609,6
9696,Yoshiki Arizono,58610,7
9696,Kiyohiko Shibukawa,58611,8
9696,Satoshi Niizuma,58612,9
9696,Suzuki Matsuo,58613,10
9696,Jun Kunimura,2541,11
9696,SABU,58614,12
9696,Moro Morooka,58615,13
9696,Houka Kinoshita,52716,14
11708,Dick Van Dyke,61303,0
11708,Sally Ann Howes,70307,1
11708,Lionel Jeffries,30706,2
11708,Gert Fröbe,9908,3
11708,Anna Quayle,10599,4
11708,Benny Hill,55879,5
11708,Robert Helpmann,81463,6
11708,Heather Ripley,141799,7
11708,Adrian Hall,141800,8
11708,Desmond Llewelyn,9906,9
11708,James Robertson Justice,11130,10
11708,Barbara Windsor,40942,11
11708,Davy Kaye,117546,12
11708,Alexander Doré,999874,13
11708,Bernard Spear,1229471,14
11708,Stanley Unwin,115711,15
11708,Peter Arne,14955,16
11708,Victor Maddern,40965,17
11708,Arthur Mullard,132102,18
11708,Ross Parker,1376721,19
11708,Gerald Campion,116090,20
11708,Felix Felton,1151549,21
11708,Monti DeLyle,109851,22
11708,Totti Truman Taylor,1376722,23
11708,Larry Taylor,83134,24
11708,Max Bacon,1229816,25
11708,Max Wall,70654,26
11708,John Heawood,1376723,27
11708,Michael Darbyshire,1247738,28
11708,Kenneth Waller,1214111,29
11708,Gerald Taylor,1376724,30
11708,Eddie Davis,1376725,31
1954,Ashton Kutcher,18976,0
1954,Melora Walters,4766,1
1954,Amy Smart,20189,2
1954,Elden Henson,20220,3
1954,William Lee Scott,10128,4
1954,Eric Stoltz,7036,5
1954,Logan Lerman,33235,6
1954,Ethan Suplee,824,7
1954,Nathaniel DeVeaux,20221,8
1954,Kevin G. Schmidt,85140,9
1954,Jesse James,10135,10
1954,Callum Keith Rennie,540,11
1954,Irene Gorovaia,946171,12
1954,John Patrick Amedori,43464,13
1954,Cameron Bright,52414,14
1954,Lorena Gale,80348,15
1954,Kendall Cross,59185,16
1954,John Tierney,1234935,17
1954,Ted Friend,80353,18
1954,John B. Lowe,33051,19
1954,Camille Sullivan,112557,20
1954,Tara Wilson,84270,21
1954,Jesse Hutch,169469,22
1954,Bill Croft,1235532,23
1954,Kevan Ohtsji,60723,24
1954,Daniel Spink,1517843,25
1954,Meilani Paul,1228184,26
1954,Grant Thompson,42392,27
13476,Josh Duhamel,19536,0
13476,Kate Bosworth,7517,1
13476,Topher Grace,17052,2
13476,Nathan Lane,78729,3
13476,Sean Hayes,52601,4
13476,Gary Cole,21163,5
13476,Kathryn Hahn,17696,6
13476,Ginnifer Goodwin,417,7
13476,Amy Smart,20189,8
13476,Stephen Tobolowsky,537,9
13476,Octavia Spencer,6944,10
13505,Chris Evans,16828,0
13505,Bryan Greenberg,23821,1
13505,Scarlett Johansson,1245,2
13505,Erika Christensen,21711,3
13505,Matthew Lillard,26457,4
13505,Paul Campbell,62909,5
14292,Kurt Russell,6856,0
14292,Patricia Clarkson,1276,1
14292,Noah Emmerich,11315,2
14292,Sean McCann,17646,3
14292,Kenneth Welsh,6074,4
14292,Eddie Cahill,25987,5
14292,Patrick O'Brien Demsey,84341,6
14292,Michael Mantenuto,84342,7
14292,Fred Keating,963962,8
14292,Philip Maurice Hayes,976171,9
1278,Michael Pitt,10692,0
1278,Eva Green,10912,1
1278,Louis Garrel,16269,2
1278,Anna Chancellor,10731,3
1278,Robin Renucci,16349,4
1278,Jean-Pierre Kalfon,16350,5
1278,Jean-Pierre Léaud,1653,6
1278,Florian Cadiou,16351,7
1278,Pierre Hancisse,16352,8
1278,Valentin Merlet,16353,9
1278,Lola Peploe,16354,10
1278,Ingy Fillion,16355,11
11023,Evan Rachel Wood,38940,0
11023,Nikki Reed,59252,1
11023,Vanessa Hudgens,67599,2
11023,Holly Hunter,18686,3
11023,Brady Corbet,55493,4
11023,Jeremy Sisto,23958,5
11023,Ulysses Estrada,1385661,6
11023,Sarah Blakley-Cartwright,1385662,7
11023,Jenicka Carey,1385663,8
11023,Sarah Clarke,25836,9
11023,Jasmine Di Angelo,1385664,10
11023,Tessa Ludwick,1227095,11
11023,Kip Pardue,65561,12
11023,Cece Tsou,1385665,14
11023,Jamison Yang,154551,15
11023,Mo McRae,59014,16
1824,Adam Sandler,19292,0
1824,Drew Barrymore,69597,1
1824,Rob Schneider,60949,2
1824,Sean Astin,1328,3
1824,Lusia Strus,19293,4
1824,Dan Aykroyd,707,5
1824,Blake Clark,21485,6
1824,Amy Hill,59401,7
1824,Allen Covert,20818,8
1824,Maya Rudolph,52792,9
1824,Pomaika'i Brown,1080056,10
1824,Jonathan Loughran,58477,11
1824,Peter Dante,20819,12
1824,Dom Magwili,116271,13
1824,Jackie Sandler,60959,14
1824,J.D. Donaruma,963298,15
1824,Lynn Collins,21044,16
1824,Wayne Federman,170759,17
1824,Esmond Chung,1628308,18
1824,Kristin Bauer van Straten,90658,19
1824,Nectar Rose,36137,20
1824,Virginia Reece,1628313,21
1824,Katheryn Winnick,26723,22
1824,Kent Avenido,1014644,23
1824,Nika Williams,98415,24
1824,Brenda Vivian,1628304,25
1824,Peter Chen,190312,26
1824,Kevin James,32895,27
1824,Joe Nakashima,1080057,28
1824,Anne Stedman,1590757,29
1824,Sharon Omi,156828,30
1824,Glen Chin,166963,31
1824,Aukuso Gus Puluti Sr.,1735582,32
1824,Ishtar Uhvana,945175,33
1824,Chantell D. Christopher,1735583,34
1824,Lin Yan,543876,35
1824,Nicola Hersh,1735584,36
1824,Melissa Lawner,1008729,37
1824,David Suapaia,1735585,38
1824,Michael K. Osborn,1735586,39
1824,Denise Bee,1735587,40
1824,Albert Chi,1442207,41
1824,Brian L. Keaulana,4327,42
1824,Americus Abesamis,1381475,43
1824,Jessica Bowman,67538,44
1824,Paul Edney,1509622,45
1824,Darin Fujimori,1463667,46
1824,Jordan Kirkwood,1326245,47
1824,Michelle Lee,101065,48
1824,Anthony Patricio,1735591,49
1824,Mark Pinkosh,1735592,50
1824,Missi Pyle,1294,51
1824,Darlena Roberts,1735593,52
1824,John Patrick Shulak,1735594,53
1824,Meilinda Cecilia Soerjoko,1735595,54
11951,Barry Newman,27860,0
11951,Cleavon Little,68091,1
11951,Dean Jagger,29313,2
11951,Victoria Medlin,71019,3
11951,Gilda Texter,102818,4
11951,Lee Weaver,1481,5
11951,Timothy Scott,83411,6
11951,Robert Donner,13875,7
11951,Paul Koslo,68681,8
11951,Cherie Foster,198022,9
11951,Charlotte Rampling,44079,10
11951,Tom Reese,96165,11
11951,Valerie Kairys,198047,12
11951,Severn Darden,99829,13
11951,Karl Swenson,12158,14
11951,Anthony James,3715,16
11951,Arthur Malet,13392,17
11951,John Amos,22384,18
11951,Owen Bush,1213032,19
9838,Richard Chamberlain,28906,0
9838,Sharon Stone,4430,1
9838,Herbert Lom,14503,2
9838,John Rhys-Davies,655,3
9838,Ken Gampu,59804,4
2099,Arnold Schwarzenegger,1100,0
2099,Kathryn Harrold,21519,1
2099,Darren McGavin,7333,2
2099,Sam Wanamaker,21520,3
2099,Paul Shenar,1165,4
2099,Steven Hill,21521,5
2099,Louise Robey,1230541,6
2099,Joe Regalbuto,21522,7
2099,Robert Davi,2055,8
2099,Ed Lauter,21523,9
2099,Blanche Baker,21525,10
2099,Mordecai Lawner,10562,11
2099,Victor Argo,2561,12
2099,George P. Wilbur,69129,13
2099,Denver Mattson,26737,14
2099,Lorenzo Clemons,1226704,15
2099,Dick Durock,82507,16
2099,Frank Ferrara,142159,17
2099,"Thomas Rosales, Jr.",43010,18
2099,Jack Hallett,1217281,19
2099,Leon Rippy,15374,20
2099,Gary Houston,3909,21
2099,Norman Max Maxwell,545576,22
11132,Lindsay Lohan,49265,0
11132,Adam Garcia,28472,1
11132,Glenne Headly,21104,2
11132,Alison Pill,17486,3
11132,Megan Fox,19537,4
11132,Barbara Mamabolo,64306,5
11132,Pedro Miguel Arce,138947,6
11132,Jessica Barrera,230783,7
9352,Scott Mechlowicz,41464,0
9352,Jacob Pitts,54414,1
9352,Michelle Trachtenberg,49961,2
9352,Travis Wester,57404,3
9352,Vinnie Jones,980,4
9352,Lucy Lawless,20584,5
9352,Jessica Boehrs,946090,6
9352,Patrick Malahide,8979,7
9352,Patrick Rapold,50175,8
9352,Diedrich Bader,5727,9
9352,Kristin Kreuk,55751,10
9352,Matt Damon,1892,11
9352,Molly Schade,221950,12
9352,Jakki Degg,1249959,13
9352,Lenka Vomocilova,1646100,14
9352,Cathy Meils,57402,15
9352,Nial Iskhakov,57403,16
9352,Petr Jákl ml.,53348,17
9352,Jana Pallaske,20259,18
9352,Dominic Raacke,32822,19
9352,Walter Sittler,36908,20
9352,Ellen Savaria,1390260,22
615,Jim Caviezel,8767,0
615,Maia Morgenstern,8768,1
615,Monica Bellucci,28782,2
615,Rosalinda Celentano,8778,3
615,Sergio Rubini,15915,4
615,Francesco Cabras,927782,5
615,Christo Jivkov,8769,6
615,Francesco De Vito,8770,7
615,Mattia Sbragia,8772,8
615,Toni Bertorelli,44650,9
615,Angelo Di Loreta,1566523,10
615,Luca Lionello,8774,11
615,Hristo Shopov,8775,12
615,Andrea Refuto,1882942,13
615,Hafedh Khalifa,936479,14
615,Claudia Gerini,8776,15
615,Pietro Sarubbi,18852,16
615,Fabio Sartor,8777,17
615,Giacinto Ferro,147191,18
615,Olek Mincer,1882943,19
615,Luca De Dominicis,1005274,20
615,Sabrina Impacciatore,124679,21
615,Maurizio Di Carmine,1853582,22
615,Nuot Arquint,118583,23
11217,Kevin Heffernan,56251,0
11217,Jay Chandrasekhar,52049,1
11217,Paul Soter,56253,2
11217,Erik Stolhanske,56252,3
11217,Tanja Reichert,68634,4
11217,Bill Paxton,2053,5
11217,Brittany Daniel,35476,6
11217,Jordan Ladd,20492,7
11217,Nat Faxon,105648,8
11217,Julio Bekhor,1058088,9
10677,Diego Luna,8688,0
10677,Romola Garai,6979,1
10677,Sela Ward,6068,2
10677,John Slattery,21134,3
10677,Jonathan Jackson,23495,4
10677,January Jones,31717,5
10677,Mika Boorem,21027,6
10677,René Lavan,426570,7
10677,Mýa,17643,8
10677,Polly Cole,939358,9
10677,Chris Engen,181878,10
10677,Tommy Kavelin,126101,11
10677,Wilmer Cordero,1316776,12
10677,Charlie Rodriguez,1316777,13
10677,Donato Poveda,1316778,14
10677,Oskar Rodriguez,1057972,15
10677,"Ángel ""Cucco"" Peña",1607179,16
10677,Heather Headley,117091,17
10677,Patrick Swayze,723,18
13572,Ashley Judd,15852,0
13572,Samuel L. Jackson,2231,1
13572,Andy García,1271,2
13572,David Strathairn,11064,3
13572,Russell Wong,21354,4
13572,Mark Pellegrino,1236,5
13572,Camryn Manheim,20187,6
13572,Titus Welliver,39389,7
13572,D.W. Moffett,87956,8
13572,Richard T. Jones,55755,9
13572,Leland Orser,2221,10
338,Daniel Brühl,3872,0
338,Katrin Sass,4792,1
338,Chulpan Khamatova,4793,2
338,Maria Simon,4794,3
338,Florian Lukas,4795,4
338,Alexander Beyer,4796,5
338,Burghart Klaußner,3934,6
338,Michael Gwisdek,697,7
338,Christine Schorn,4797,8
338,Jürgen Holtz,4798,9
338,Jochen Stern,210570,10
338,Stefan Walz,1350135,11
338,Eberhard Kirchberg,13746,12
338,Hans-Uwe Bauer,8200,13
338,Jürgen Vogel,17373,14
338,Elke Werner,17411,15
2023,Viggo Mortensen,110,0
2023,Zuleikha Robinson,20803,1
2023,Omar Sharif,5004,2
2023,Adam Alexi-Malle,20804,3
2023,Louise Lombard,20805,4
2023,Silas Carson,20806,5
2023,Harsh Nayyar,20807,6
2023,C. Thomas Howell,2878,7
2023,J.K. Simmons,18999,8
2023,Adoni Maropis,20808,9
2023,Joshua Wolf Coleman,20809,10
2023,Saïd Taghmaoui,5419,11
2023,Victor Talmadge,1240492,12
2023,Peter Mensah,68278,13
2023,Franky Mwangi,1286126,14
2023,Floyd Red Crow Westerman,7862,15
9384,Ben Stiller,7399,0
9384,Owen Wilson,887,1
9384,Snoop Dogg,19767,2
9384,Fred Williamson,9811,3
9384,Vince Vaughn,4937,4
9384,Juliette Lewis,3196,5
9384,Jason Bateman,23532,6
9384,Carmen Electra,28639,7
9384,Will Ferrell,23659,8
9384,Amy Smart,20189,9
9384,Brande Roderick,65641,10
9384,Molly Sims,60952,11
9384,Sara Swain,1622591,12
9384,George Cheung,16580,13
9384,Chris Penn,2969,14
9384,Matt Walsh,59841,15
9384,G.T. Holme,1776391,16
9384,Jeffrey Lorenzo,1496467,17
9384,Har Mar Superstar,1107306,18
9384,Patton Oswalt,10872,19
9384,Brigette Romanek,1776392,20
9384,Paul Michael Glaser,12988,21
9384,David Soul,15956,22
9384,Dan Finnerty,151121,23
9384,Jernard Burks,55275,24
9384,Omar J. Dorsey,59844,25
9384,Pramod Kumar,1430636,26
9384,Rod Tate,1776393,27
9384,Richard Edson,6396,28
9384,Raymond Ma,165214,29
9384,Terry Crews,53256,30
9384,Richie Nathanson,1776394,31
9384,David Pressman,111514,32
9384,Scott L. Schwartz,1906,33
9384,Judah Friedlander,52860,34
9384,Akerin Suksawat Premwattana,1776395,35
9384,Amber Mead,205394,36
9384,Darlena Tejeiro,130733,37
9384,Harry O'Reilly,28101,38
9384,Tangie Ambrose,97260,39
9384,Delores Gilbeaux,1776400,40
9384,Kimberly Brickland,1776401,41
9384,Minnie Lagrimas,1776402,42
9384,Rachael Harris,46074,43
9384,David Burton,1776403,44
9384,Larry Chang,1776404,45
9384,Ton Suckhasem,1776405,46
9384,Henry T. Yamada,1776406,47
9384,Charles Edward Townsend,1776407,48
9384,Nancy Anderson,1503030,49
9384,Jason Yribar,179688,50
9384,Tyce Diorio,1212446,51
9384,Katie Pantenburg,1776408,52
9384,Timothy Anderson,1773681,53
9384,Kimberly Wyatt,1220575,54
9384,Kristyn Abbadini,1776409,55
9384,Kevin Alexander Stea,1773910,56
9384,Adrian Armas,928295,57
9384,Gabriel Paige,1776410,58
9384,Tara Wilson,1776372,59
9384,Brittany Perry-Russell,1769685,60
9384,Tanee McCall,143244,61
9384,Nadine Ellis,168925,62
9384,Chad Azadan,1776411,63
9384,Jason Beitel,557791,64
9384,Brandon Henschel,1223005,65
9384,Mark Meismer,1775886,66
9384,Matt Sergott,1347276,67
9384,Lisa Joann Thompson,1235851,68
9384,Christian Vincent,1226626,69
9384,Natalie Willes,1776412,70
9384,Stacey Harper,1622614,71
9384,Gelsey Weiss,1776373,72
9384,Tasha Tae,1693813,73
9384,Becca Sweitzer,1752319,74
9384,Jennifer Hamilton,1562235,75
9384,Vanessa Tarazona,1776415,76
9384,Janina Garraway,1775926,77
9384,Kadee Sweeney,1622616,78
9384,Melanie Lewis,59544,79
9384,Megan Stephens,1776417,80
9384,Michon Suyama,1776418,81
9384,Tomasina Parrott,1776419,82
9384,Kathleen LaGue,92188,83
797,Bibi Andersson,6657,0
797,Liv Ullmann,11916,1
797,Margaretha Krook,11917,2
797,Gunnar Björnstrand,6649,3
797,Jörgen Lindström,11918,4
17047,Frankie Muniz,51391,0
17047,Anthony Anderson,18471,1
17047,Hannah Spearritt,35865,2
17047,Alfie Allen,71586,3
17047,Cynthia Stevenson,65528,4
17047,Daniel Roebuck,43774,5
17047,Anna Chancellor,10731,6
17047,Keith Allen,20056,7
17047,James Faulkner,9140,8
17047,David Kelly,1282,9
17047,Santiago Segura,10847,10
17047,Connor Widdows,80343,11
17047,Keith David,65827,12
17047,Rod Silvers,559631,13
17047,Jack Stanley,1029196,14
17047,Joshua Brody,29076,15
10591,Emile Hirsch,46593,0
10591,Elisha Cuthbert,25837,1
10591,Timothy Olyphant,18082,2
10591,James Remar,1736,3
10591,Chris Marquette,59238,4
10591,Paul Dano,17142,5
10591,Timothy Bottoms,19207,6
10591,Amanda Swisten,54587,7
10591,Brian Kolodziej,65738,8
10591,Julie Osburn,65745,9
10591,Ulysses Lee,65742,10
10591,Brandon Iron,65741,11
10591,Donna Bullock,65740,12
10591,Sung-Hi Lee,65739,13
10591,Jacob Young,65743,14
10591,Harris Laskawy,65744,15
10591,Laird Stuart,65746,16
10591,Richard Fancy,65748,17
10591,Catherine McGoohan,65749,18
10591,Dane Garretson,65747,19
10591,Olivia Wilde,59315,20
10591,Michael Villani,128267,21
10591,Autumn Reeser,74607,22
1586,Johnny Depp,85,0
1586,John Turturro,1241,1
1586,Maria Bello,49,2
1586,Timothy Hutton,16327,3
1586,Charles S. Dutton,17764,4
1586,Len Cariou,41247,5
1586,Joan Heney,59199,6
1586,John Dunn-Hill,218899,7
1586,Vlasta Vrána,58169,8
1586,Matt Holland,108302,9
1586,Gillian Ferrabee,1233017,10
1586,Bronwen Mantel,141789,11
1586,Elizabeth Marleau,206652,12
1586,Kyle Allatt,1321651,13
1586,Richard Jutras,1225492,14
11169,Val Kilmer,5576,0
11169,Derek Luke,15543,1
11169,William H. Macy,3905,2
11169,Tia Texada,68430,3
11169,Ed O'Neill,18977,4
11169,Kristen Bell,40462,5
11169,Johnny Messner,21798,6
11169,Clark Gregg,9048,7
11169,Aaron Stanford,11022,8
11169,Saïd Taghmaoui,5419,9
11169,Bob Jennings,113506,10
11169,Clara Mamet,962547,11
11169,Jeremie Campbell,1468059,12
924,Sarah Polley,98,0
924,Ving Rhames,10182,1
924,Jake Weber,4177,2
924,Mekhi Phifer,327,3
924,Ty Burrell,15232,4
924,Matt Frewer,40009,5
924,Michael Kelly,50217,6
924,Kevin Zegers,7431,7
924,Lindy Booth,51936,8
924,Michael Barry,79411,9
924,Jayne Eastwood,4568,10
924,Boyd Banks,20196,11
924,Inna Korobkina,101255,12
924,Kim Poirier,101250,13
924,Louis Ferreira,51036,14
924,Scott H. Reiniger,15071,15
924,Tom Savini,11161,16
924,Ken Foree,15070,17
924,Natalie Brown,104635,18
924,Phillip MacKenzie,122151,19
38,Jim Carrey,206,0
38,Kate Winslet,204,1
38,Kirsten Dunst,205,2
38,Mark Ruffalo,103,3
38,Elijah Wood,109,4
38,Tom Wilkinson,207,5
38,Jane Adams,209,6
38,David Cross,212,7
38,Deirdre O'Connell,77013,8
38,Thomas Jay Ryan,130840,9
38,Ryan Whitney,208,10
38,Lola Daehler,220,11
38,Debbon Ayer,211,12
38,Gerry Robert Byrne,213,13
38,Brian Price,214,14
38,Josh Flitter,216,15
38,Paul Litowsky,217,16
38,Amir Ali Said,210,17
38,Lauren Adler,221,18
11081,Angelina Jolie,11701,0
11081,Ethan Hawke,569,1
11081,Kiefer Sutherland,2628,2
11081,Gena Rowlands,4800,3
11081,Olivier Martinez,15533,4
11081,Tchéky Karyo,10698,5
11081,Jean-Hugues Anglade,7037,6
11081,Paul Dano,17142,8
11081,Justin Chatwin,503,9
11081,André Lacoste,132825,10
11081,Marie-Josée Croze,8791,11
11081,Christian Tessier,43612,12
11081,Billy Two Rivers,548026,13
11081,Richard Lemire,1033722,14
11081,Julien Poulin,545079,15
11081,Brigitte Bedard,1879614,16
11081,Dominique Briand,241930,17
11081,Alex Sol,833,18
11081,Shawn Roberts,81097,19
11081,Martin Brisebois,1486763,20
11081,Gabriel Charland-Gagné,1879615,21
11081,Nathalie Matteau,1879616,22
11081,Hugh Probyn,1879617,23
11081,Henri Pardo,1121666,24
11081,Fabiano Amato,1879618,25
11081,Judith Baribeau,125835,26
11081,Anne Marineau,1879619,27
9541,Ben Affleck,880,0
9541,Raquel Castro,57893,1
9541,Liv Tyler,882,2
9541,Jennifer Lopez,16866,3
9541,George Carlin,15903,4
9541,Jennifer Schwalbach Smith,23658,5
9541,Will Smith,2888,6
9541,Stephen Root,17401,7
9541,Mike Starr,5170,8
9541,Jason Biggs,21593,9
9541,Harley Quinn Smith,576173,10
9541,Jason Lee,11662,11
9541,Matt Damon,1892,12
9541,Carol Florence,1077235,13
5516,Tom Hanks,31,0
5516,Irma P. Hall,43853,1
5516,Marlon Wayans,9562,2
5516,J.K. Simmons,18999,3
5516,Tzi Ma,21629,4
5516,Ryan Hurst,43858,5
5516,Diane Delano,43859,6
5516,George Wallace,552139,7
5516,John McConnell,16459,8
5516,Jason Weaver,84115,9
5516,Stephen Root,17401,10
5516,Lyne Odums,1378072,11
5516,Walter K. Jordan,1509209,12
5516,George Anthony Bell,154189,13
5516,Greg Grunberg,17305,14
5516,Bruce Campbell,11357,15
5516,Jennifer Echols,24199,16
11024,Freddie Prinze Jr.,33260,0
11024,Sarah Michelle Gellar,11863,1
11024,Matthew Lillard,26457,2
11024,Linda Cardellini,1817,3
11024,Seth Green,13922,4
11024,Peter Boyle,1039,5
11024,Tim Blake Nelson,1462,6
11024,Alicia Silverstone,5588,7
11024,Neil Fanning,58271,8
11024,Pat O'Brien,1212818,10
11024,Colin Foo,1228374,11
11024,Peter New,83424,12
553,Nicole Kidman,2227,0
553,Harriet Andersson,7569,1
553,Lauren Bacall,7570,2
553,Jean-Marc Barr,1642,3
553,Paul Bettany,6162,4
553,Blair Brown,7571,5
553,James Caan,3085,6
553,Patricia Clarkson,1276,7
553,Jeremy Davies,4654,8
553,Ben Gazzara,856,9
553,Philip Baker Hall,4492,10
553,Thom Hoffman,7572,11
553,Siobhan Fallon,6751,12
553,Zeljko Ivanek,6752,13
553,John Randolph Jones,6758,14
553,Udo Kier,1646,15
553,Cleo King,7574,16
553,Miles Purinton,7575,17
553,Bill Raymond,7576,18
553,Chloë Sevigny,2838,19
553,Shauna Shim,7577,20
553,Stellan Skarsgård,1640,21
553,Evelina Brinkemo,7578,22
553,Anna Brobeck,7579,23
553,Tilde Lindgren,7580,24
553,Evelina Lundqvist,7581,25
553,Helga Olofsson,7582,26
553,John Hurt,5049,27
553,Jan Coster,1480036,28
553,Ingvar Örner,135708,29
553,Erich Silva,1378316,30
10544,Heath Ledger,1810,0
10544,Orlando Bloom,114,1
10544,Geoffrey Rush,118,2
10544,Naomi Watts,3489,3
10544,Joel Edgerton,33192,4
10544,Laurence Kinlan,17019,5
10544,Philip Barantini,191750,6
10544,Kerry Condon,62105,7
10544,Kris McQuade,110008,8
10544,Emily Browning,70456,9
10544,Kiri Paramore,75931,10
10544,Rachel Griffiths,3052,11
10544,Geoff Morrell,93119,12
10544,Charles Tingwell,11132,13
10544,Saskia Burmeister,77764,14
10544,Peter Phelps,79363,15
10544,Russell Dykstra,94349,16
10544,Nick Farnell,75952,17
10544,Russell Gilbert,210878,18
10544,Brooke Harman,942019,19
10544,Molly McCaffrey,215075,20
10544,Nicholas Bell,15340,22
10544,Anthony Hayes,75711,23
10544,Jonathan Hardy,75428,24
10544,Karen Davitt,186943,25
10544,Declan Simpson,1079560,26
10544,Andrew S. Gilbert,79695,27
10544,Jerome Ehlers,56449,28
10544,Robert Taylor,39545,29
10544,Tim Wright,1358406,30
1487,Ron Perlman,2372,0
1487,Selma Blair,11826,1
1487,Rupert Evans,17283,2
1487,John Hurt,5049,3
1487,Jeffrey Tambor,4175,4
1487,Karel Roden,10841,5
1487,Brian Steele,12359,6
1487,Ladislav Beran,66268,7
1487,Biddy Hodson,66269,8
1487,Corey Johnson,17199,9
1487,Brian Caspe,25730,10
1487,James Babson,25659,11
1487,Doug Jones,17005,12
1487,Ellen Savaria,1390260,13
1487,Kevin Trainor,1661791,14
1487,Stephen Fisher,141493,15
1487,Garth Cooper,1773789,16
1487,Angus MacInnes,58475,17
1487,Jim Howick,211681,18
1487,Rory Copus,1756348,19
1487,Santiago Segura,10847,20
13700,Roseanne Barr,46393,0
13700,Judi Dench,5309,1
13700,Jennifer Tilly,7906,2
13700,Steve Buscemi,884,3
13700,G. W. Bailey,27237,4
13700,Cuba Gooding Jr.,9777,5
13700,Randy Quaid,1811,6
13700,Lance LeGault,119776,7
13700,Charles Dennis,43800,8
13700,Sam Levine,1458592,9
13700,Joe Flaherty,59196,10
13700,Richard Riehle,18262,11
13700,Carole Cook,41730,12
13700,Estelle Harris,61964,13
13700,Charlie Dell,62846,14
13700,Bobby Block,12078,15
13700,Keaton Savage,1582228,16
13700,Ross Simanteris,1748493,17
13700,Marshall Efron,9224,18
13700,Charles Haid,69791,19
13700,Mark Walton,61423,20
11137,Julia Stiles,12041,0
11137,Luke Mably,68307,1
11137,Ben Miller,18025,2
11137,Miranda Richardson,8436,3
11137,James Fox,1292,4
11137,Alberta Watson,19958,5
11137,John Bourgeois,55378,6
11137,Zachary Knighton,54834,7
11137,Elisabeth Waterston,77794,8
11137,Eliza Bennett,23775,9
11137,Klára Issová,107943,10
11137,Richard Lee,1442832,11
11358,Dwayne Johnson,18918,0
11358,Johnny Knoxville,9656,1
11358,Neal McDonough,2203,2
11358,Kristen Wilson,31029,3
11358,Cobie Smulders,71189,4
11358,Michael Bowen,2234,5
11358,Ashley Scott,71128,6
11358,John Beasley,38571,7
11358,Barbara Tarbuck,31391,8
11358,Khleo Thomas,54495,10
11358,Kevin Durand,79072,11
11358,Andrew Tarbet,104040,12
11358,Patrick Gallagher,17837,13
11358,John Stewart,1432102,14
11358,Eric Breker,91404,15
11358,Ryan Robbins,77164,16
11358,Michael Adamthwaite,63566,17
11358,Darcy Laurie,1216570,18
11358,Fred Keating,963962,19
11358,Ben Cardinal,60433,20
11358,Kett Turton,110525,21
11358,Terence Kelly,27112,22
11358,Tom Scholte,534315,23
11358,Mark Houghton,26782,24
11358,James Ashcroft,33308,25
11358,Eric Keenleyside,2250,26
11358,Aaron Douglas,77222,27
11358,Michael Soltis,1228459,28
11358,April Telek,45428,29
11358,Sandra Steier,168500,30
