movie_id,title,original_language,release_date,runtime,budget,revenue,popularity,vote_count,vote_average,collection,oscar_nominations
153518,The Angry Birds Movie,en,11/05/2016,97,73000000.00,349779543.00,11.2,1048,5.9,,0
709,Licence to Kill,en,07/07/1989,133,32000000.00,156167015.00,11.1,549,5.9,James Bond Collection,0
8247,Jumper,en,10/02/2008,88,85000000.00,222231186.00,11,1855,5.9,,0
328111,The Secret Life of Pets,en,18/06/2016,87,75000000.00,875457937.00,11,3536,5.9,The Secret Life of Pets Collection,0
72571,Paranormal Activity 3,en,19/10/2011,83,5000000.00,205703818.00,11,685,5.9,Paranormal Activity Collection,0
157834,The Zero Theorem,en,02/01/2014,107,8500000.00,770706.00,11,383,5.9,,0
10003,The Saint,en,03/04/1997,116,68000000.00,118063304.00,11,310,5.9,The Saint Collection,0
138697,Don Jon,en,26/07/2013,90,,,10.9,1708,5.9,,0
254194,Starry Eyes,en,29/07/2014,98,,,10.9,128,5.9,,
10202,Bedtime Stories,en,24/12/2008,99,80000000.00,212874442.00,10.7,924,5.9,,0
10714,The Jungle Book,en,23/12/1994,111,27000000.00,52389402.00,10.7,107,5.9,,0
4477,The Devil's Own,en,12/03/1997,107,90000000.00,140807547.00,10.7,300,5.9,,0
11359,The Indian in the Cupboard,en,14/07/1995,96,45000000.00,35656131.00,10.7,136,5.9,,0
2103,Solaris,en,27/11/2002,99,47000000.00,30002758.00,10.6,378,5.9,,0
11099,The Final Cut,en,15/10/2004,95,,,10.6,194,5.9,,0
698,Moonraker,en,26/06/1979,126,34000000.00,210308099.00,10.6,551,5.9,James Bond Collection,1
10657,Needful Things,en,27/08/1993,120,,,10.6,136,5.9,,0
10781,The Texas Chainsaw Massacre: The Beginning,en,06/10/2006,91,16000000.00,51764406.00,10.5,412,5.9,Texas Chainsaw (Reboot) Collection,0
6341,Blue Thunder,en,05/02/1983,109,22000000.00,42313354.00,10.5,117,5.9,,1
28211,Chloe,en,25/03/2009,96,15000000.00,8459458.00,10.4,514,5.9,,0
319340,I Kissed a Girl,fr,28/01/2015,98,,,10.4,108,5.9,,
76285,Percy Jackson: Sea of Monsters,en,07/08/2013,106,90000000.00,174578751.00,10.3,1685,5.9,Percy Jackson Collection,0
44363,Frozen,en,05/02/2010,93,,,10.2,586,5.9,,0
2114,Final Fantasy: The Spirits Within,en,02/07/2001,106,137000000.00,85131830.00,10.2,441,5.9,Final Fantasy Collection,0
292040,Spooks: The Greater Good,en,11/04/2015,104,,,10.2,203,5.9,,
9730,Friday the 13th: The Final Chapter,en,13/04/1984,91,2600000.00,32980880.00,10.2,241,5.9,Friday the 13th Collection,0
3980,Critters,en,11/04/1986,82,2000000.00,13167232.00,10.1,221,5.9,Critters Collection,0
14013,BASEketball,en,28/07/1998,103,25000000.00,7027290.00,10.1,150,5.9,,0
11821,Doc Hollywood,en,02/08/1991,104,20000000.00,54830779.00,10.1,154,5.9,,0
15092,Crank: High Voltage,en,16/04/2009,96,20000000.00,34560577.00,10,878,5.9,Crank Collection,0
7511,The Last Kiss,en,10/09/2006,115,20000000.00,15852401.00,10,125,5.9,,0
12834,Leaves of Grass,en,13/09/2009,104,9000000.00,985117.00,10,143,5.9,,0
11069,Tremors 2: Aftershocks,en,09/04/1996,100,,,9.9,209,5.9,Tremors Collection,
2246,Malice,en,29/09/1993,107,20000000.00,46405336.00,9.9,105,5.9,,0
13811,Knowing,en,19/03/2009,121,50000000.00,155446362.00,9.8,1528,5.9,,0
157353,Transcendence,en,16/04/2014,119,100000000.00,103039258.00,9.7,2339,5.9,,0
31203,Little Nicholas,fr,30/09/2009,91,,,9.6,315,5.9,Little Nicholas Collection,
214030,Fading Gigolo,en,07/09/2013,90,,,9.6,219,5.9,,0
331313,Keeping Up with the Joneses,en,20/10/2016,105,40000000.00,29918745.00,9.5,608,5.9,,0
10663,The Waterboy,en,06/11/1998,90,23000000.00,185991646.00,9.5,521,5.9,,0
1738,Next,en,24/04/2007,96,70000000.00,76066841.00,9.4,880,5.9,,0
9506,Anger Management,en,11/04/2003,106,75000000.00,195745823.00,9.4,937,5.9,,0
46529,I Am Number Four,en,18/02/2011,109,50000000.00,144492830.00,9.4,1606,5.9,,0
79548,Gone,en,23/02/2012,94,,,9.4,346,5.9,,0
13161,Big Stan,en,06/06/2007,105,,,9.3,178,5.9,,
9545,Sniper,en,29/01/1993,98,,,9.3,109,5.9,Sniper Collection,0
16288,Creepshow 2,en,01/05/1987,92,3500000.00,14000000.00,9.3,133,5.9,Creepshow Collection,0
13374,Ice Princess,en,17/03/2005,98,25000000.00,27645491.00,9.3,189,5.9,,0
14728,The Librarian: The Curse of the Judas Chalice,en,07/12/2008,95,,,9.3,134,5.9,The Librarian Collection,
13387,Transporter 3,en,26/11/2008,104,30000000.00,108979549.00,9.3,1110,5.9,The Transporter Collection,0
4614,The Sum of All Fears,en,31/05/2002,124,68000000.00,193000000.00,9.3,447,5.9,The Jack Ryan Collection,0
8856,"The Karate Kid, Part II",en,18/06/1986,113,,,9.2,457,5.9,The Karate Kid Collection,1
146229,Kristy,en,07/08/2014,86,,,9.2,115,5.9,,
4380,Shall We Dance?,en,15/10/2004,107,50000000.00,170128460.00,9.1,308,5.9,,0
290764,Tracers,en,15/01/2015,94,11000000.00,593683.00,9.1,437,5.9,,
353979,Pet,en,24/09/2016,94,,,9,193,5.9,,
9910,Two for the Money,en,07/10/2005,122,35000000.00,30526509.00,9,156,5.9,,0
1656,The Legend of Zorro,en,24/10/2005,129,75000000.00,142400065.00,8.9,909,5.9,Zorro Collection,0
259694,How to Be Single,en,21/01/2016,110,38000000.00,112343513.00,8.9,1225,5.9,,0
103620,Maniac,en,26/12/2012,89,6000000.00,31081.00,8.8,322,5.9,,0
136418,Hummingbird,en,07/05/2013,100,20000000.00,8352885.00,8.8,587,5.9,,0
818,Austin Powers in Goldmember,en,26/07/2002,94,63000000.00,296655431.00,8.8,997,5.9,Austin Powers Collection,0
166271,Haunter,en,25/10/2013,97,,,8.8,211,5.9,,
1961,My Name Is Bruce,en,01/10/2007,86,1500000.00,173066.00,8.7,107,5.9,,0
37861,Valhalla Rising,fr,04/09/2009,93,5641880.00,30638.00,8.7,323,5.9,,0
16353,Ong Bak 2,th,04/12/2008,98,8500000.00,8936663.00,8.6,156,5.9,Ong Bak Collection,0
184346,Deliver Us from Evil,en,01/07/2014,118,30000000.00,87937815.00,8.5,705,5.9,,0
60281,To the Wonder,en,22/02/2013,112,,,8.5,164,5.9,,0
35056,Date Night,en,08/04/2010,97,55000000.00,152263880.00,8.4,1148,5.9,,0
253626,Good Kill,en,09/04/2015,104,,,8.4,210,5.9,,0
13252,Cleaner,en,11/09/2007,88,,,8.4,201,5.9,,
10521,Bride Wars,en,09/01/2009,89,30000000.00,114663461.00,8.3,884,5.9,,0
24122,The Rebound,en,16/09/2009,95,,,8.3,224,5.9,,0
8592,Dick Tracy,en,15/06/1990,103,47000000.00,103738726.00,8.3,258,5.9,,0
1727,Bird on a Wire,en,18/05/1990,110,20000000.00,138697012.00,8.3,209,5.9,,0
10033,Just Friends,en,23/11/2005,96,,,8.2,424,5.9,,0
257091,Get Hard,en,26/03/2015,100,40000000.00,111811453.00,8.2,961,5.9,,0
13313,Beauty and the Beast: The Enchanted Christmas,en,11/11/1997,72,,,8.2,203,5.9,Beauty and the Beast Collection,
291328,Rules Don't Apply,en,23/11/2016,127,25000000.00,3885342.00,8.2,103,5.9,,0
9564,Asterix & Obelix Take on Caesar,fr,01/02/1999,109,2746200.00,1632567.00,8.2,409,5.9,Asterix and Obelix Collection,0
9275,Death to Smoochy,en,28/03/2002,109,50000000.00,8382938.00,8.1,133,5.9,,0
34016,She's Out of My League,en,11/03/2010,104,20000000.00,49779728.00,8.1,544,5.9,,0
134597,The Collection,en,21/09/2012,94,7500000.00,9929706.00,8,294,5.9,The Collector Collection,0
293767,Billy Lynn's Long Halftime Walk,en,10/11/2016,113,40000000.00,30930984.00,8,158,5.9,,0
9285,Road Trip,en,19/05/2000,93,16000000.00,119754278.00,8,550,5.9,Road Trip Collection,0
34069,Cargo,de,24/09/2009,120,,,7.9,141,5.9,,
346808,Momentum,en,01/08/2015,96,20000000.00,133332.00,7.9,168,5.9,,
87516,Oldboy,en,14/11/2013,104,30000000.00,4861022.00,7.9,632,5.9,,0
10379,Drop Dead Fred,en,19/04/1991,103,6788000.00,13878334.00,7.9,107,5.9,,0
8090,Untraceable,en,22/01/2008,101,35000000.00,32483410.00,7.9,241,5.9,,0
1537,Changing Lanes,en,07/04/2002,89,45000000.00,94935764.00,7.8,306,5.9,,0
9293,John Tucker Must Die,en,27/07/2006,87,18000000.00,41009669.00,7.8,375,5.9,,0
2642,Two Weeks Notice,en,19/12/2002,101,60000000.00,93354918.00,7.7,505,5.9,,0
1901,In Good Company,en,29/12/2004,109,26000000.00,61315215.00,7.7,198,5.9,,0
11452,National Lampoon’s Van Wilder,en,29/03/2002,92,5000000.00,38275483.00,7.7,867,5.9,National Lampoon’s Van Wilder Collection,0
10017,The Wraith,en,21/11/1986,93,2700000.00,3500000.00,7.7,109,5.9,,0
1644,The Vanishing,en,05/02/1993,109,20000000.00,14543394.00,7.5,134,5.9,,0
10013,Peggy Sue Got Married,en,05/10/1986,103,18000000.00,41382841.00,7.5,138,5.9,,3
76493,The Dictator,en,15/05/2012,83,65000000.00,179379533.00,7.4,1789,5.9,,0
81446,The Baytown Outlaws,en,27/08/2012,98,,,7.4,108,5.9,,
38117,Beastly,en,21/01/2011,86,17000000.00,43165571.00,7.4,878,5.9,,0
32823,Get Him to the Greek,en,04/06/2010,109,40000000.00,90029656.00,7.3,626,5.9,,0
1649,Bill & Ted's Bogus Journey,en,19/07/1991,98,20000000.00,38040268.00,7.3,311,5.9,Bill & Ted's Most Excellent Collection,0
102362,Dead Man Down,en,08/03/2013,118,,,7.2,646,5.9,,0
72431,Red Tails,en,19/01/2012,125,58000000.00,50365377.00,7.1,180,5.9,,0
13389,Righteous Kill,en,11/09/2008,101,60000000.00,73174566.00,7.1,382,5.9,,0
11495,Firestarter,en,11/05/1984,114,15000000.00,17080167.00,7,174,5.9,Firestarter Collection,0
2119,Days of Thunder,en,27/06/1990,107,60000000.00,157920733.00,7,359,5.9,,1
270302,The Riot Club,en,19/09/2014,107,,,7,378,5.9,,
9822,Mighty Joe Young,en,25/12/1998,114,90000000.00,50632037.00,6.9,208,5.9,,1
101173,Coriolanus,en,14/02/2011,123,7700000.00,1072602.00,6.9,133,5.9,,1
49520,The Change-Up,en,05/08/2011,112,52000000.00,75450437.00,6.9,753,5.9,,0
14362,Out for Justice,en,12/04/1991,91,14000000.00,39673161.00,6.9,113,5.9,,0
199534,Wolf Creek 2,en,30/08/2013,106,8000000.00,9630444.00,6.8,156,5.9,Wolf Creek Collection,
220286,Grand Piano,en,11/10/2013,90,,,6.8,178,5.9,,0
10552,Cat's Eye,en,12/04/1985,94,7000000.00,13086757.00,6.8,140,5.9,,0
10740,Birth,en,08/09/2004,100,20000000.00,23926132.00,6.8,182,5.9,,0
11431,Fever Pitch,en,06/04/2005,103,30000000.00,50451307.00,6.7,186,5.9,,0
35552,The Extraordinary Adventures of Adèle Blanc-Sec,fr,09/04/2010,105,25000000.00,34100000.00,6.7,325,5.9,,
8818,Evita,en,14/12/1996,134,55000000.00,141047179.00,6.7,122,5.9,,0
57331,Largo Winch II,fr,16/02/2011,119,,,6.6,127,5.9,Largo Winch Collection,
283378,Fallen,en,10/11/2016,91,,,6.6,397,5.9,,
168055,Love Is in the Air,fr,02/04/2013,96,,,6.6,143,5.9,,
11678,Vertical Limit,en,08/12/2000,124,75000000.00,215663859.00,6.5,287,5.9,,1
30618,Bunraku,en,01/09/2010,118,,,6.5,111,5.9,,
359412,Marauders,en,01/07/2016,107,,,6.4,148,5.9,,
1613,The 51st State,en,07/12/2001,93,27000000.00,12881605.00,6.4,173,5.9,,0
306952,Naomi and Ely's No Kiss List,en,18/09/2015,89,,,6.3,272,5.9,,
48572,Red State,en,19/08/2011,88,4000000.00,1104682.00,6.3,321,5.9,,0
10480,Nurse Betty,en,08/09/2000,108,35000000.00,29364989.00,6.3,113,5.9,,0
9080,Spies Like Us,en,06/12/1985,102,22000000.00,60106536.00,6.3,180,5.9,,0
7095,Jack,en,09/08/1996,113,45000000.00,58620973.00,6.3,340,5.9,,0
10313,The Men Who Stare at Goats,en,17/10/2009,93,24000000.00,68729358.00,6.3,755,5.9,,0
10478,Tin Cup,en,16/08/1996,135,45000000.00,53854588.00,6.2,152,5.9,,0
11357,Halloween 4: The Return of Michael Myers,en,21/10/1988,88,5000000.00,17768757.00,6.2,212,5.9,Halloween Collection,0
49494,The Eagle,en,08/02/2011,114,25000000.00,27122040.00,6.2,426,5.9,,0
2267,The Last Mimzy,en,09/02/2007,94,,,6.2,116,5.9,,0
85435,A Few Best Men,en,14/10/2011,97,12468389.00,29007412.00,6.1,137,5.9,A Few Best Men Collection,
249660,God's Not Dead,en,21/03/2014,113,17000000.00,29789000.00,6.1,242,5.9,God's Not Dead Collection,0
309242,Mississippi Grind,en,04/07/2015,108,600000.00,422746.00,6.1,137,5.9,,0
4967,Keeping the Faith,en,14/04/2000,127,30000000.00,37036004.00,6,161,5.9,,0
9955,Blades of Glory,en,30/03/2007,93,61000000.00,145710347.00,6,578,5.9,,0
14326,Nights in Rodanthe,en,26/09/2008,97,30000000.00,84375346.00,6,160,5.9,,0
59968,Our Idiot Brother,en,26/08/2011,90,10000000.00,17273593.00,5.9,369,5.9,,0
65599,The Woman,en,14/10/2011,102,,,5.9,145,5.9,,
174675,The Machine,en,25/04/2013,92,,,5.9,336,5.9,,
318922,Kill Your Friends,en,06/11/2015,100,,,5.8,121,5.9,,
10730,King Kong,en,08/09/1976,134,23000000.00,90614445.00,5.8,179,5.9,King Kong (1976 series),2
121824,Stand Up Guys,en,31/01/2013,95,15000000.00,5072654.00,5.8,327,5.9,,0
215830,Open Grave,en,13/08/2013,102,,,5.7,250,5.9,,
41210,The Switch,en,11/05/2010,101,19000000.00,49830607.00,5.7,599,5.9,,0
85872,Le Chef,fr,07/03/2012,84,,,5.7,173,5.9,,0
6641,Love and Other Disasters,en,09/09/2006,91,,,5.6,104,5.9,,
283726,The New Girlfriend,fr,06/09/2014,105,8946323.00,5215796.00,5.5,100,5.9,,0
49022,Something Borrowed,en,05/05/2011,112,35000000.00,59901913.00,5.5,304,5.9,,0
300168,Dragon Blade,zh,19/02/2015,127,65000000.00,121545703.00,5.5,146,5.9,,0
22327,Youth in Revolt,en,11/09/2009,87,18000000.00,19651093.00,5.4,323,5.9,,0
8324,Fast Food Nation,en,16/05/2006,116,,,5.4,101,5.9,,0
87496,The Company You Keep,en,06/09/2012,121,2000000.00,20014680.00,5.4,261,5.9,,0
12085,Mad Money,en,17/01/2008,104,22000000.00,26412163.00,5.3,146,5.9,,0
9395,Above the Law,en,08/04/1988,99,7500000.00,18869631.00,5.3,140,5.9,,0
11777,I.Q.,en,24/12/1994,100,25000000.00,26381221.00,5.1,112,5.9,,0
10207,Message in a Bottle,en,22/02/1999,131,80000000.00,118880016.00,5.1,198,5.9,,0
130267,Seal Team Six: The Raid on Osama Bin Laden,en,04/11/2012,90,,,5.1,109,5.9,,
63493,The Ledge,en,06/05/2011,101,10000000.00,610986.00,4.9,103,5.9,,
52067,Cedar Rapids,en,11/02/2011,87,,,4.8,135,5.9,,0
6917,The Gate,en,21/04/1987,85,2500000.00,13539458.00,4.7,107,5.9,The Gate Collection,0
9399,Lionheart,en,07/06/1990,105,6000000.00,24078196.00,4.6,179,5.9,,0
325848,"Connasse, Princesse des cœurs",fr,29/04/2015,80,,,4.5,215,5.9,,
7548,The Libertine,en,16/09/2004,114,,,4.5,128,5.9,,0
390584,King Cobra,en,16/04/2016,92,,,4.3,118,5.9,,0
66118,Case départ,fr,05/07/2011,94,,,4.1,122,5.9,,
11847,The Accidental Spy,cn,18/01/2001,87,25697387.00,3849941.00,3.1,120,5.9,,0
10898,The Little Mermaid II: Return to the Sea,en,30/08/2000,72,,,1.7,342,5.9,The Little Mermaid Collection,
2791,The Chronicles of Riddick: Dark Fury,en,15/06/2004,34,,,1.6,157,5.9,The Chronicles of Riddick Collection,
173897,Resident Evil: The Final Chapter,en,23/12/2016,107,40000000.00,312242626.00,0.8,1139,5.9,Resident Evil Collection,0
15261,Bring It On: In It To Win It,en,12/12/2007,90,,,0.3,114,5.9,Bring It On Collection,
348893,Boyka: Undisputed IV,en,01/08/2016,87,,,68,333,5.8,Undisputed Collection,
399019,The Beguiled,en,23/06/2017,93,10500000.00,25442939.00,36.3,279,5.8,,0
378236,The Emoji Movie,en,28/07/2017,86,50000000.00,66913939.00,33.7,327,5.8,,0
8966,Twilight,en,20/11/2008,122,37000000.00,392616625.00,31.3,3688,5.8,The Twilight Collection,0
87101,Terminator Genisys,en,23/06/2015,126,155000000.00,440603537.00,30.2,3677,5.8,The Terminator Collection,0
50619,The Twilight Saga: Breaking Dawn - Part 1,en,15/03/2011,117,110000000.00,712171856.00,26,2622,5.8,The Twilight Collection,0
98566,Teenage Mutant Ninja Turtles,en,07/08/2014,101,125000000.00,477200000.00,22.3,2677,5.8,Teenage Mutant Ninja Turtles (Remake) Collection,0
197796,Beauty and the Beast,fr,12/02/2014,112,33000000.00,49100000.00,19.6,669,5.8,,
1969,Bandidas,es,18/01/2006,93,35000000.00,10496317.00,19.3,319,5.8,,
58595,Snow White and the Huntsman,en,30/05/2012,127,170000000.00,396600000.00,18.8,3183,5.8,The Huntsman Collection,0
91314,Transformers: Age of Extinction,en,25/06/2014,165,210000000.00,1091405097.00,18.5,3136,5.8,Transformers Collection,0
133805,Carrie,en,16/10/2013,100,30000000.00,82394288.00,18.4,1505,5.8,,0
10555,Shark Tale,en,20/09/2004,90,75000000.00,367275019.00,18,1612,5.8,,1
8409,A Man Apart,en,04/04/2003,109,36000000.00,44350926.00,17.7,261,5.8,,0
321258,The Boy,en,22/01/2016,97,10000000.00,64188367.00,17,1133,5.8,,0
41439,Saw: The Final Chapter,en,21/10/2010,90,20000000.00,136150434.00,16.6,758,5.8,Saw Collection,0
64635,Total Recall,en,02/08/2012,121,125000000.00,198802074.00,16.4,2540,5.8,,0
38167,Eat Pray Love,en,12/08/2010,133,60000000.00,204594016.00,15.9,655,5.8,,0
311324,The Great Wall,en,16/12/2016,103,150000000.00,331957105.00,15.9,1465,5.8,,0
5966,Along Came Polly,en,16/01/2004,90,42000000.00,171963386.00,15.7,795,5.8,,0
6282,Coyote Ugly,en,30/07/2000,100,45000000.00,113916474.00,15.7,590,5.8,,0
267860,London Has Fallen,en,02/03/2016,99,60000000.00,205754447.00,15,1656,5.8,... Has Fallen Collection,0
9449,The Borrowers,en,05/12/1997,86,29000000.00,22619589.00,14.9,136,5.8,,2
1257,Because I Said So,en,02/02/2007,102,,,14.8,194,5.8,,0
244761,The Captive,en,10/06/2014,112,1000000.00,2096212.00,14.6,334,5.8,,0
11186,Child's Play 2,en,09/11/1990,84,13000000.00,35763605.00,14.3,323,5.8,Child's Play Collection,0
9604,Red Heat,en,17/06/1988,104,29000000.00,34994648.00,14.3,360,5.8,,0
6466,Freddy vs. Jason,en,15/08/2003,97,30000000.00,114908830.00,14,608,5.8,Friday the 13th Collection,0
266294,Sisters,en,18/12/2015,118,30000000.00,105011053.00,13.8,593,5.8,,0
22824,The Fourth Kind,en,06/11/2009,98,10000000.00,42333295.00,13.8,451,5.8,,0
49013,Cars 2,en,11/06/2011,106,200000000.00,559852396.00,13.7,2088,5.8,Cars Collection,0
18890,We're Back! A Dinosaur's Story,en,24/11/1993,72,,,13.6,109,5.8,,0
134411,Snitch,en,21/02/2013,112,35000000.00,42930462.00,13.5,1155,5.8,,0
11775,Intolerable Cruelty,en,02/09/2003,100,60000000.00,119940815.00,13.5,400,5.8,,0
13460,Doomsday,en,14/03/2008,108,30000000.00,22211426.00,13.4,374,5.8,,0
9257,S.W.A.T.,en,08/08/2003,117,80000000.00,116643346.00,13.3,780,5.8,S.W.A.T. Collection,0
9945,Vampires,en,15/04/1998,108,20000000.00,20308772.00,13.3,262,5.8,Vampires Collection,0
11415,House,en,28/02/1986,93,3000000.00,19444631.00,13.2,144,5.8,House Collection,0
2320,Executive Decision,en,15/03/1996,133,55000000.00,121969216.00,13.1,261,5.8,,0
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,en,01/06/2016,112,135000000.00,245623848.00,13,984,5.8,Teenage Mutant Ninja Turtles (Remake) Collection,0
36669,Die Another Day,en,17/11/2002,133,140000000.00,431971116.00,13,1112,5.8,James Bond Collection,0
354110,Forsaken,en,16/09/2015,90,,,12.9,104,5.8,,
5820,The Sentinel,en,19/04/2006,108,60000000.00,77920346.00,12.9,230,5.8,,0
146223,Closed Circuit,en,28/08/2013,96,,,12.8,174,5.8,,0
7451,xXx,en,09/08/2002,124,70000000.00,277448382.00,12.7,1454,5.8,xXx Collection,0
334527,Criminal Activities,en,20/11/2015,94,,,12.6,111,5.8,,
11212,Baby's Day Out,en,01/07/1994,99,50000000.00,16671505.00,12.5,281,5.8,,0
14208,The Librarian: Return to King Solomon's Mines,en,09/10/2006,92,,,12.5,123,5.8,The Librarian Collection,
70577,Faces in the Crowd,en,25/10/2011,102,,,12.5,154,5.8,,
25239,I Spit on Your Grave,en,02/11/1978,101,,,12.4,140,5.8,I Spit on Your Grave (Original) Collection,0
10199,The Tale of Despereaux,en,19/12/2008,93,60000000.00,50877145.00,12.4,260,5.8,,0
14636,The Condemned,en,27/04/2007,113,,,12.3,219,5.8,The Condemned Collection,0
10733,The Alamo,en,07/04/2004,137,145000000.00,25819961.00,12.2,108,5.8,,0
324542,Sleepless,en,12/01/2017,95,30000000.00,32540674.00,12.2,345,5.8,,0
203739,Vampire Academy,en,07/02/2014,104,30000000.00,15642346.00,12.2,603,5.8,,0
10317,Our Brand Is Crisis,en,11/09/2015,108,28000000.00,7002261.00,12.2,196,5.8,,0
11228,Daylight,en,06/12/1996,115,80000000.00,159212469.00,12,385,5.8,,1
9286,Final Destination 3,en,10/02/2006,93,25000000.00,117719158.00,11.9,1000,5.8,Final Destination Collection,0
76544,Man of Tai Chi,en,04/07/2013,105,25000000.00,2054941.00,11.8,295,5.8,,0
88042,Parental Guidance,en,25/12/2012,104,25000000.00,119772232.00,11.7,212,5.8,,0
8688,Snake Eyes,en,07/08/1998,98,73000000.00,103891409.00,11.6,331,5.8,,0
5689,The Blue Lagoon,en,05/07/1980,104,4500000.00,58853106.00,11.6,422,5.8,The Blue Lagoon collection,1
2268,The Golden Compass,en,04/12/2007,113,180000000.00,372234864.00,11.5,1347,5.8,,0
14191,Aquamarine,en,03/03/2006,104,12000000.00,23006849.00,11.3,372,5.8,,0
114606,Cockneys vs Zombies,en,31/08/2012,88,,,11.2,141,5.8,,
2539,Spanglish,en,17/12/2004,130,80000000.00,55041367.00,11.2,375,5.8,,0
9597,Vidocq,fr,12/09/2001,98,15200000.00,13240767.00,11.2,133,5.8,,0
340676,Personal Shopper,fr,19/10/2016,105,6000000.00,1305195.00,11.2,239,5.8,,0
4256,Scary Movie 3,en,24/10/2003,84,48000000.00,220673217.00,11.1,948,5.8,Scary Movie Collection,0
152760,The Monuments Men,en,24/01/2014,118,70000000.00,154984035.00,11.1,1545,5.8,,0
11164,D2: The Mighty Ducks,en,25/03/1994,106,,,11.1,135,5.8,The Mighty Ducks Collection,0
310133,Cop Car,en,07/08/2015,86,800000.00,143658.00,11.1,301,5.8,,0
23488,Dorian Gray,en,09/09/2009,112,,,11.1,588,5.8,,0
4970,Gothika,en,21/11/2003,98,40000000.00,141591324.00,10.9,643,5.8,,0
8873,Wayne's World 2,en,10/12/1993,95,40000000.00,48198019.00,10.9,281,5.8,Wayne's World Collection,0
8780,Baby Mama,en,23/04/2008,99,30000000.00,63833449.00,10.9,205,5.8,,0
10425,The Death and Life of Bobby Z,en,23/07/2007,97,22000000.00,413454.00,10.8,104,5.8,,
4923,Zardoz,en,06/02/1974,105,1570000.00,7227.00,10.7,106,5.8,,1
127867,The Brass Teapot,en,08/09/2012,100,,,10.6,165,5.8,,
228968,Kidnapping Mr. Heineken,en,12/03/2015,95,,,10.6,193,5.8,,
88751,Journey to the Center of the Earth,en,10/07/2008,93,45000000.00,101702060.00,10.4,1353,5.8,Journey Collection,0
188161,A Million Ways to Die in the West,en,22/05/2014,116,40000000.00,87189756.00,10.4,1494,5.8,,0
84200,"For a Good Time, Call...",en,31/08/2012,85,850000.00,1243961.00,10.4,111,5.8,,0
354287,War Machine,en,26/05/2017,122,,,10.3,243,5.8,,
9986,Charlotte's Web,en,15/12/2006,97,85000000.00,144000000.00,10.3,300,5.8,,0
74998,Seeking Justice,en,02/09/2011,105,17000000.00,12355798.00,10.3,314,5.8,,0
36670,Never Say Never Again,en,07/10/1983,134,36000000.00,160000000.00,10.2,348,5.8,James Bond Collection,0
38961,Tamara Drewe,en,14/07/2010,111,8000000.00,12037973.00,10.2,142,5.8,,0
335796,Ouija: Origin of Evil,en,20/10/2016,99,9000000.00,81705746.00,10.2,735,5.8,Ouija Collection,0
9963,Premonition,en,08/02/2007,96,20000000.00,84146832.00,10.2,391,5.8,,0
9610,Conan the Destroyer,en,29/06/1984,103,18000000.00,100000000.00,10.2,391,5.8,Conan the Barbarian Collection,0
390051,Aftermath,en,06/04/2017,92,10500000.00,3451.00,10.2,162,5.8,,
9029,What Happens in Vegas,da,07/05/2008,99,35000000.00,170000000.00,10.1,949,5.8,,0
302156,Criminal,en,14/04/2016,113,31500000.00,14708696.00,10,566,5.8,,0
11968,Into the Blue,en,30/09/2005,110,50000000.00,44434439.00,10,466,5.8,Into the Blue Collection,0
80271,LOL,en,10/02/2012,97,,,10,905,5.8,,
69668,Dream House,en,30/09/2011,84,50000000.00,38502340.00,10,401,5.8,,0
2057,Original Sin,en,03/08/2001,118,42000000.00,35402320.00,10,200,5.8,,0
6073,The Mexican,en,01/03/2001,123,57000000.00,147845033.00,10,453,5.8,,0
126277,American Mary,en,31/05/2012,98,,,9.9,167,5.8,,
849,Krull,en,29/07/1983,117,27000000.00,16519460.00,9.8,130,5.8,,0
33909,Wall Street: Money Never Sleeps,en,02/09/2010,133,70000000.00,134748021.00,9.8,504,5.8,Wall Street Collection,0
5552,Immortal,fr,13/03/2004,103,22100000.00,7172452.00,9.8,131,5.8,,0
1970,The Grudge,en,22/10/2004,92,10000000.00,183474602.00,9.7,889,5.8,The Grudge Collection,0
174321,The English Teacher,en,16/05/2013,91,,,9.7,117,5.8,,0
10833,Heartbreakers,en,23/03/2001,123,35000000.00,57756408.00,9.5,256,5.8,,0
16337,The Texas Chainsaw Massacre 2,en,22/08/1986,101,4700000.00,8025872.00,9.5,142,5.8,Texas Chainsaw Massacre Collection,0
72545,Journey 2: The Mysterious Island,en,19/01/2012,94,79000000.00,355692760.00,9.5,1050,5.8,Journey Collection,0
157851,Maps to the Stars,en,21/05/2014,112,1500000.00,4510934.00,9.4,398,5.8,,0
252512,While We're Young,en,03/04/2015,97,10000000.00,7587485.00,9.4,387,5.8,,0
109418,Grown Ups 2,en,11/07/2013,100,80000000.00,246984278.00,9.4,1180,5.8,Grown Ups Collection,0
11648,Must Love Dogs,en,21/07/2005,98,30000000.00,58405313.00,9.4,142,5.8,,0
13067,In the Land of Women,en,16/04/2007,97,10000000.00,17500000.00,9.4,163,5.8,,0
45772,Gnomeo & Juliet,en,13/01/2011,84,36000000.00,189712432.00,9.2,547,5.8,,0
333663,War on Everyone,en,07/10/2016,98,,,9.2,105,5.8,,
65759,Happy Feet Two,en,17/11/2011,100,130000000.00,150406466.00,9.1,381,5.8,Happy Feet Collection,0
270010,A Hologram for the King,en,22/04/2016,97,30000000.00,4212494.00,9.1,347,5.8,,0
